,date,Origin,ArrDelay
15,1995-04-30,ATL,4.511635638297872
16,1995-04-30,DFW,4.1074896371585945
17,1995-04-30,LAX,2.6870841153386795
18,1995-04-30,ORD,1.7139144446177037
19,1995-04-30,STL,5.155000904322662
20,1995-05-31,ATL,4.914464139279632
21,1995-05-31,DFW,5.0678667970322655
22,1995-05-31,LAX,0.9640148322939491
23,1995-05-31,ORD,2.9423926847853696
24,1995-05-31,STL,8.217301038062283
25,1995-06-30,ATL,8.462379504431649
26,1995-06-30,DFW,4.050256352470562
27,1995-06-30,LAX,6.857565511411665
28,1995-06-30,ORD,5.577787000051876
29,1995-06-30,STL,7.36254295532646
30,1995-07-31,ATL,5.128032942667089
31,1995-07-31,DFW,2.345387898019477
32,1995-07-31,LAX,3.729766803840878
33,1995-07-31,ORD,4.735084371233427
34,1995-07-31,STL,2.2757959659943325
35,1995-08-31,ATL,5.302982233502538
36,1995-08-31,DFW,1.2326828222174566
37,1995-08-31,LAX,5.068472712995681
38,1995-08-31,ORD,6.716584955182489
39,1995-08-31,STL,5.5828599654235616
40,1995-09-30,ATL,2.57824377457405
41,1995-09-30,DFW,0.381514863124895
42,1995-09-30,LAX,1.372501054407423
43,1995-09-30,ORD,0.18148420279206465
44,1995-09-30,STL,1.1385340762966139
45,1995-10-31,ATL,6.797935385203594
46,1995-10-31,DFW,0.20043290043290043
47,1995-10-31,LAX,4.259611476875559
48,1995-10-31,ORD,2.4101318528799447
49,1995-10-31,STL,2.737480786344147
50,1995-11-30,ATL,10.0038127090301
51,1995-11-30,DFW,0.3497318184439702
52,1995-11-30,LAX,9.87330396475771
53,1995-11-30,ORD,4.375526526259664
54,1995-11-30,STL,2.2653987087768277
55,1995-12-31,ATL,14.988676662726311
56,1995-12-31,DFW,8.49988072519084
57,1995-12-31,LAX,12.904048617649575
58,1995-12-31,ORD,7.963881909547739
59,1995-12-31,STL,10.17771558509708
0,1996-01-31,ATL,17.816236020053992
1,1996-01-31,DFW,10.223647690125208
2,1996-01-31,LAX,7.406386439517164
3,1996-01-31,ORD,13.018276473194506
4,1996-01-31,STL,15.52747646795159
5,1996-02-29,ATL,12.189502799703163
6,1996-02-29,DFW,5.432252922422954
7,1996-02-29,LAX,6.937404717065734
8,1996-02-29,ORD,5.173380227510029
9,1996-02-29,STL,3.6535883456966665
10,1996-03-31,ATL,10.580548414738645
11,1996-03-31,DFW,3.873037583254044
12,1996-03-31,LAX,5.148621884799472
13,1996-03-31,ORD,2.9968123393316195
14,1996-03-31,STL,5.265754350397026
15,1996-04-30,ATL,6.542675967025999
16,1996-04-30,DFW,3.8132428900367166
17,1996-04-30,LAX,2.5962607377463365
18,1996-04-30,ORD,2.634870499052432
19,1996-04-30,STL,2.9782460910944937
20,1996-05-31,ATL,4.003284271986376
21,1996-05-31,DFW,3.081041112097013
22,1996-05-31,LAX,1.429519071310116
23,1996-05-31,ORD,10.354348277293482
