,date,Origin,ArrDelay
13,1996-03-31,ORD,8.316393036878145
14,1996-03-31,STL,9.436842462499152
15,1996-04-30,ATL,11.30274111675127
16,1996-04-30,DFW,11.262547098718915
17,1996-04-30,LAX,5.866808335618316
18,1996-04-30,ORD,9.52221987761131
19,1996-04-30,STL,8.16889042516419
20,1996-05-31,ATL,8.267412077627819
21,1996-05-31,DFW,6.95381409324416
22,1996-05-31,LAX,5.348005045475669
23,1996-05-31,ORD,19.753136842105263
24,1996-05-31,STL,12.791509179265658
25,1996-06-30,ATL,10.070129078158349
26,1996-06-30,DFW,14.467643528705741
27,1996-06-30,LAX,8.775076799786296
28,1996-06-30,ORD,16.926472416794464
29,1996-06-30,STL,10.942321008170614
30,1996-07-31,ATL,10.720210861348717
31,1996-07-31,DFW,18.15680444531098
32,1996-07-31,LAX,8.968222506393863
33,1996-07-31,ORD,16.235123484146488
34,1996-07-31,STL,10.58135935397039
35,1996-08-31,ATL,11.304573035370726
36,1996-08-31,DFW,19.102962998420374
37,1996-08-31,LAX,10.879325531647163
38,1996-08-31,ORD,13.452478111009865
39,1996-08-31,STL,11.635855087906233
40,1996-09-30,ATL,6.870599183167037
41,1996-09-30,DFW,10.711016949152542
42,1996-09-30,LAX,7.811561310993926
43,1996-09-30,ORD,9.07354560081294
44,1996-09-30,STL,7.765395269550394
45,1996-10-31,ATL,6.377505071997625
46,1996-10-31,DFW,12.753727064220184
47,1996-10-31,LAX,12.332363024775212
48,1996-10-31,ORD,10.363929212200294
49,1996-10-31,STL,9.4537024316527
50,1996-11-30,ATL,7.33231375395303
51,1996-11-30,DFW,10.137453921123063
52,1996-11-30,LAX,9.125922350182746
53,1996-11-30,ORD,4.830250225331559
54,1996-11-30,STL,6.754507010905853
55,1996-12-31,ATL,13.058220377131995
56,1996-12-31,DFW,13.676841154376456
57,1996-12-31,LAX,20.017140579325005
58,1996-12-31,ORD,17.34945788156797
59,1996-12-31,STL,15.11485616144268
0,1997-01-31,ATL,10.395377920064028
1,1997-01-31,DFW,12.05422073116582
2,1997-01-31,LAX,16.748529508955126
3,1997-01-31,ORD,15.326891553791736
4,1997-01-31,STL,12.743849709258983
5,1997-02-28,ATL,13.771653543307087
6,1997-02-28,DFW,9.875621101596364
7,1997-02-28,LAX,6.5589001447178
8,1997-02-28,ORD,10.815412844036697
9,1997-02-28,STL,8.74731309327685
10,1997-03-31,ATL,10.552307237231314
11,1997-03-31,DFW,5.689483892331709
12,1997-03-31,LAX,6.868691467221644
13,1997-03-31,ORD,5.515441266224519
14,1997-03-31,STL,6.372993001235076
15,1997-04-30,ATL,12.37016436159551
16,1997-04-30,DFW,8.412594631796283
17,1997-04-30,LAX,6.977644420997098
18,1997-04-30,ORD,6.729469800605232
19,1997-04-30,STL,4.861850796078704
20,1997-05-31,ATL,10.501253737100974
21,1997-05-31,DFW,2.6079767464023633
22,1997-05-31,LAX,6.542915705867282
23,1997-05-31,ORD,3.2758787487907126
24,1997-05-31,STL,1.2453313557608037
25,1997-06-30,ATL,15.99584541062802
26,1997-06-30,DFW,11.501234080363313
27,1997-06-30,LAX,10.171456500488759
28,1997-06-30,ORD,11.461635939991007
29,1997-06-30,STL,6.402512288367013
30,1997-07-31,ATL,14.562555832432178
31,1997-07-31,DFW,7.336490409785351
32,1997-07-31,LAX,7.678861281058809
33,1997-07-31,ORD,12.474987045083111
34,1997-07-31,STL,6.085503074708884
35,1997-08-31,ATL,8.120604666447585
36,1997-08-31,DFW,1.7197969061402676
37,1997-08-31,LAX,8.981623561440415
38,1997-08-31,ORD,8.737921695144781
39,1997-08-31,STL,7.163570487483531
40,1997-09-30,ATL,4.542012121212121
41,1997-09-30,DFW,1.6922848664688428
42,1997-09-30,LAX,2.7554988216810683
43,1997-09-30,ORD,3.6198553255175856
44,1997-09-30,STL,1.516281620621101
45,1997-10-31,ATL,6.395465760439458
46,1997-10-31,DFW,8.4021874104499
47,1997-10-31,LAX,7.394605330599693
48,1997-10-31,ORD,5.0538780105343575
49,1997-10-31,STL,4.376378371197024
50,1997-11-30,ATL,12.826380398102412
51,1997-11-30,DFW,2.9664919883099867
52,1997-11-30,LAX,7.05620036652413
53,1997-11-30,ORD,4.970529427105973
54,1997-11-30,STL,9.783302063789868
55,1997-12-31,ATL,10.801192096494109
56,1997-12-31,DFW,9.274584184417858
57,1997-12-31,LAX,10.096960926193923
58,1997-12-31,ORD,7.304546609093218
59,1997-12-31,STL,14.06549699426814
0,1998-01-31,ATL,9.954511348715062
1,1998-01-31,DFW,5.628103616813294
2,1998-01-31,LAX,10.528300618445819
3,1998-01-31,ORD,10.159521953754222
4,1998-01-31,STL,8.397944720056698
5,1998-02-28,ATL,9.870962748942318
6,1998-02-28,DFW,3.818736830730996
7,1998-02-28,LAX,14.878100263852243
8,1998-02-28,ORD,4.8814378423160125
9,1998-02-28,STL,5.42059534602599
10,1998-03-31,ATL,11.268914169441361
11,1998-03-31,DFW,7.066819489830756
12,1998-03-31,LAX,7.893132328308208
13,1998-03-31,ORD,9.175354854917725
14,1998-03-31,STL,13.740031569555967
15,1998-04-30,ATL,14.440319071791153
16,1998-04-30,DFW,2.505455825413587
17,1998-04-30,LAX,3.181399821416306
18,1998-04-30,ORD,6.80027030451493
19,1998-04-30,STL,7.738877192982456
20,1998-05-31,ATL,12.11633838741675
21,1998-05-31,DFW,4.46563522761083
22,1998-05-31,LAX,3.8809889742733046
23,1998-05-31,ORD,16.778848987496318
24,1998-05-31,STL,12.654335664335663
25,1998-06-30,ATL,14.952072919729492
26,1998-06-30,DFW,7.820414156245254
27,1998-06-30,LAX,4.411622924477772
28,1998-06-30,ORD,21.880450967879174
29,1998-06-30,STL,21.1702980039359
30,1998-07-31,ATL,8.17389653535833
31,1998-07-31,DFW,4.118557711150304
32,1998-07-31,LAX,6.534835668625298
33,1998-07-31,ORD,8.988134635563807
34,1998-07-31,STL,8.83790626069107
35,1998-08-31,ATL,5.706414201183432
36,1998-08-31,DFW,6.332157554379776
37,1998-08-31,LAX,9.090728008738676
38,1998-08-31,ORD,15.120739269646982
39,1998-08-31,STL,4.717183931210533
40,1998-09-30,ATL,2.1119522711320564
41,1998-09-30,DFW,1.3995411169630285
42,1998-09-30,LAX,2.214708483570311
43,1998-09-30,ORD,9.217301096667654
44,1998-09-30,STL,0.9304103266748396
45,1998-10-31,ATL,4.35740749425503
46,1998-10-31,DFW,9.332827669902912
47,1998-10-31,LAX,4.32887683265517
48,1998-10-31,ORD,11.764750988780369
49,1998-10-31,STL,1.8153416825483257
50,1998-11-30,ATL,4.523714257831561
51,1998-11-30,DFW,1.8057851239669422
52,1998-11-30,LAX,2.547986348122867
53,1998-11-30,ORD,4.2345652546732975
54,1998-11-30,STL,1.7132326371323263
55,1998-12-31,ATL,8.483940142650692
56,1998-12-31,DFW,5.620571370059389
57,1998-12-31,LAX,8.2718310797309
58,1998-12-31,ORD,8.11302376354018
59,1998-12-31,STL,10.68256064502676
0,1999-01-31,ATL,12.953498334126607
1,1999-01-31,DFW,8.487458661918087
2,1999-01-31,LAX,6.231441343809266
3,1999-01-31,ORD,21.338780670537552
4,1999-01-31,STL,22.82059176930009
5,1999-02-28,ATL,8.669463513857107
6,1999-02-28,DFW,3.4420935412026727
7,1999-02-28,LAX,4.253879019563751
8,1999-02-28,ORD,7.51492396335128
9,1999-02-28,STL,3.829444402219351
10,1999-03-31,ATL,10.116461623209695
11,1999-03-31,DFW,10.22236105557777
12,1999-03-31,LAX,6.411291386360638
13,1999-03-31,ORD,9.484907457248147
14,1999-03-31,STL,3.0016329863237394
15,1999-04-30,ATL,9.444522603639092
16,1999-04-30,DFW,11.318399168399168
17,1999-04-30,LAX,8.822280987252508
18,1999-04-30,ORD,16.513770099213136
19,1999-04-30,STL,6.826600503214984
20,1999-05-31,ATL,10.655232745522353
21,1999-05-31,DFW,21.51321731188797
22,1999-05-31,LAX,8.707097111488695
23,1999-05-31,ORD,15.927073684210526
24,1999-05-31,STL,7.046872861639524
25,1999-06-30,ATL,18.145623730574844
26,1999-06-30,DFW,19.76598778004073
27,1999-06-30,LAX,9.825858213862949
28,1999-06-30,ORD,24.141697608151283
29,1999-06-30,STL,20.321633783316027
30,1999-07-31,ATL,17.14203410305255
31,1999-07-31,DFW,12.512874485999609
32,1999-07-31,LAX,11.807152875175316
33,1999-07-31,ORD,20.643310253327254
34,1999-07-31,STL,11.53045582896329
35,1999-08-31,ATL,11.569901315789474
36,1999-08-31,DFW,5.004828585224529
37,1999-08-31,LAX,11.427291523087526
38,1999-08-31,ORD,9.692747024522726
39,1999-08-31,STL,3.8544631730832295
40,1999-09-30,ATL,5.8385274546411985
41,1999-09-30,DFW,3.4180038348975676
42,1999-09-30,LAX,9.102953163207724
43,1999-09-30,ORD,6.637313369707736
44,1999-09-30,STL,0.22760957018843955
45,1999-10-31,ATL,9.438181900493458
46,1999-10-31,DFW,0.8811933174224343
47,1999-10-31,LAX,7.528355501813785
48,1999-10-31,ORD,5.568138195777351
49,1999-10-31,STL,0.6171628250789597
50,1999-11-30,ATL,4.917157825802226
51,1999-11-30,DFW,0.7048553459119496
52,1999-11-30,LAX,10.670519159456118
53,1999-11-30,ORD,2.73980963762858
54,1999-11-30,STL,-0.8784732168433114
55,1999-12-31,ATL,5.646755128843802
56,1999-12-31,DFW,2.7318890986783266
57,1999-12-31,LAX,8.46709479761975
58,1999-12-31,ORD,8.223183687457162
59,1999-12-31,STL,3.054240420843108
0,2000-01-31,ATL,11.782683158896289
1,2000-01-31,DFW,3.751742248257752
2,2000-01-31,LAX,6.062496222423693
3,2000-01-31,ORD,10.12168230116036
4,2000-01-31,STL,5.666981337593493
5,2000-02-29,ATL,7.5990455738487235
6,2000-02-29,DFW,8.072732095490716
7,2000-02-29,LAX,13.133854705274043
8,2000-02-29,ORD,9.459354480717655
9,2000-02-29,STL,5.453126184160667
10,2000-03-31,ATL,7.633835252435784
11,2000-03-31,DFW,13.443202343177935
12,2000-03-31,LAX,11.563424078854728
13,2000-03-31,ORD,8.51355427826016
14,2000-03-31,STL,6.58781512605042
15,2000-04-30,ATL,8.410921658986176
16,2000-04-30,DFW,8.125938026443412
17,2000-04-30,LAX,11.326093550931262
18,2000-04-30,ORD,14.693666392484523
19,2000-04-30,STL,7.193109438332368
20,2000-05-31,ATL,7.509267310420576
21,2000-05-31,DFW,12.363536463536464
22,2000-05-31,LAX,11.977738619676945
23,2000-05-31,ORD,20.958192041893806
24,2000-05-31,STL,14.277179305457123
25,2000-06-30,ATL,13.32088325111581
26,2000-06-30,DFW,22.749807029280092
27,2000-06-30,LAX,14.989356040447046
28,2000-06-30,ORD,29.95781988428073
29,2000-06-30,STL,21.118980983135987
30,2000-07-31,ATL,13.20370196373203
31,2000-07-31,DFW,7.212380300957593
32,2000-07-31,LAX,14.720038243068444
33,2000-07-31,ORD,30.210216110019648
34,2000-07-31,STL,12.46013603534114
35,2000-08-31,ATL,10.162955188463995
36,2000-08-31,DFW,5.159810049910355
37,2000-08-31,LAX,15.949419568822554
38,2000-08-31,ORD,27.818181818181817
39,2000-08-31,STL,9.8935191541947
40,2000-09-30,ATL,6.807842947633093
41,2000-09-30,DFW,4.6340274250888775
42,2000-09-30,LAX,7.133215859030837
43,2000-09-30,ORD,13.835346775595342
44,2000-09-30,STL,5.05159759804285
45,2000-10-31,ATL,3.211815954260822
46,2000-10-31,DFW,8.164708176897948
47,2000-10-31,LAX,15.341169104673003
48,2000-10-31,ORD,7.3290283400809715
49,2000-10-31,STL,11.023906956709025
50,2000-11-30,ATL,12.398176291793312
51,2000-11-30,DFW,11.768223234624147
52,2000-11-30,LAX,8.352012439447401
53,2000-11-30,ORD,11.659550316524776
54,2000-11-30,STL,7.641690609405716
55,2000-12-31,ATL,22.032642147217597
56,2000-12-31,DFW,15.044998922181504
57,2000-12-31,LAX,12.102586817859674
58,2000-12-31,ORD,28.647421129343176
59,2000-12-31,STL,23.095583645443195
0,2001-01-31,ATL,7.331848030018762
1,2001-01-31,DFW,6.341274568195354
2,2001-01-31,LAX,7.67838734371013
3,2001-01-31,ORD,4.952855030119395
4,2001-01-31,STL,7.1445451250453065
5,2001-02-28,ATL,9.167084901714764
6,2001-02-28,DFW,12.615687411949946
7,2001-02-28,LAX,8.717806356580363
8,2001-02-28,ORD,9.908539020688554
9,2001-02-28,STL,12.288508557457213
10,2001-03-31,ATL,9.655604581299286
11,2001-03-31,DFW,9.018563446551978
12,2001-03-31,LAX,8.774561761108846
13,2001-03-31,ORD,5.3511195472600095
14,2001-03-31,STL,4.342929292929293
15,2001-04-30,ATL,6.219771826817509
16,2001-04-30,DFW,3.305057594019376
17,2001-04-30,LAX,5.210534582962459
18,2001-04-30,ORD,14.09505772005772
19,2001-04-30,STL,4.2257360138543785
20,2001-05-31,ATL,3.543248697611114
21,2001-05-31,DFW,4.0336849142093145
22,2001-05-31,LAX,7.381964735516373
23,2001-05-31,ORD,9.110993801512159
24,2001-05-31,STL,2.5822417333427743
25,2001-06-30,ATL,17.201358981720738
26,2001-06-30,DFW,11.358332054626361
27,2001-06-30,LAX,6.8262819859312875
28,2001-06-30,ORD,12.329515325060981
29,2001-06-30,STL,10.337345881666302
30,2001-07-31,ATL,9.5590333716916
31,2001-07-31,DFW,5.114046059892576
32,2001-07-31,LAX,5.548883983321069
33,2001-07-31,ORD,12.711969034669158
34,2001-07-31,STL,5.993635860542335
35,2001-08-31,ATL,8.982195032870708
36,2001-08-31,DFW,9.614196963570194
37,2001-08-31,LAX,6.334601316752011
38,2001-08-31,ORD,15.600508905852417
39,2001-08-31,STL,4.726674060723694
40,2001-09-30,ATL,2.742165409990575
41,2001-09-30,DFW,9.057308760414037
42,2001-09-30,LAX,2.5032719422519056
43,2001-09-30,ORD,6.179731425119651
44,2001-09-30,STL,1.2107572168114416
45,2001-10-31,ATL,-1.3094429164644341
46,2001-10-31,DFW,2.3154525386313467
47,2001-10-31,LAX,0.1026128868594622
48,2001-10-31,ORD,5.202844163539403
49,2001-10-31,STL,1.7168074260062391
50,2001-11-30,ATL,4.0874856109192566
51,2001-11-30,DFW,4.353382058563382
52,2001-11-30,LAX,3.189131212012871
53,2001-11-30,ORD,2.5987600016756733
54,2001-11-30,STL,-0.6151346729371526
55,2001-12-31,ATL,5.441634951253845
56,2001-12-31,DFW,2.604143560622865
57,2001-12-31,LAX,2.720168954593453
58,2001-12-31,ORD,6.124609707635538
59,2001-12-31,STL,4.814500941619586
0,2002-01-31,ATL,14.285278172535397
1,2002-01-31,DFW,1.921681997371879
2,2002-01-31,LAX,-0.4186241610738255
3,2002-01-31,ORD,3.7387216528125253
4,2002-01-31,STL,3.6796002351557906
5,2002-02-28,ATL,6.8216926402002045
6,2002-02-28,DFW,2.0612195240644313
7,2002-02-28,LAX,-0.2693660654142654
8,2002-02-28,ORD,0.9948296836982968
9,2002-02-28,STL,0.16367058823529412
10,2002-03-31,ATL,10.018060740591261
11,2002-03-31,DFW,6.6813300111693446
12,2002-03-31,LAX,0.17725396191237183
13,2002-03-31,ORD,8.5311029181048
14,2002-03-31,STL,3.1506753812636163
15,2002-04-30,ATL,8.09809405427802
16,2002-04-30,DFW,4.11938668530491
17,2002-04-30,LAX,-1.4681410558964332
18,2002-04-30,ORD,5.815750086349158
19,2002-04-30,STL,2.8158526821457164
20,2002-05-31,ATL,8.283980089394555
21,2002-05-31,DFW,2.0763097949886107
22,2002-05-31,LAX,-1.3982963345379453
23,2002-05-31,ORD,2.1977407366523165
24,2002-05-31,STL,4.476425296305909
25,2002-06-30,ATL,12.506250640434471
26,2002-06-30,DFW,5.5203084832904885
27,2002-06-30,LAX,2.322077922077922
28,2002-06-30,ORD,14.473227528923168
29,2002-06-30,STL,6.4421333333333335
30,2002-07-31,ATL,12.783695597610562
31,2002-07-31,DFW,6.82705867799266
32,2002-07-31,LAX,4.444229207023683
33,2002-07-31,ORD,6.555098797844411
34,2002-07-31,STL,4.073753080125754
35,2002-08-31,ATL,5.087585076258135
36,2002-08-31,DFW,3.7940909840118673
37,2002-08-31,LAX,2.052117465224111
38,2002-08-31,ORD,7.370913229410953
39,2002-08-31,STL,1.1997326203208556
40,2002-09-30,ATL,1.4522775976702016
41,2002-09-30,DFW,-2.5651852496086276
42,2002-09-30,LAX,-2.9165498364376794
43,2002-09-30,ORD,0.10171711292200233
44,2002-09-30,STL,-2.2855763660938404
45,2002-10-31,ATL,6.11942699953288
46,2002-10-31,DFW,0.7190017111138934
47,2002-10-31,LAX,-2.311428385162005
48,2002-10-31,ORD,0.8751940391182862
49,2002-10-31,STL,-0.7910141685309471
50,2002-11-30,ATL,4.611924686192468
51,2002-11-30,DFW,-3.2414255690202567
52,2002-11-30,LAX,0.6465821732806981
53,2002-11-30,ORD,1.883379352661451
54,2002-11-30,STL,-3.527364227301321
55,2002-12-31,ATL,9.015912535180775
56,2002-12-31,DFW,3.894267958802312
57,2002-12-31,LAX,2.573516594032853
58,2002-12-31,ORD,7.2686250757116895
59,2002-12-31,STL,4.348516949152542
0,2003-01-31,ATL,4.028071062780553
1,2003-01-31,DFW,0.26062436326590016
2,2003-01-31,LAX,1.501025937812385
3,2003-01-31,ORD,2.5207326296405905
4,2003-01-31,STL,-3.062673094676377
5,2003-02-28,ATL,7.867894661102317
6,2003-02-28,DFW,4.533089471913891
7,2003-02-28,LAX,-0.6225671782207326
8,2003-02-28,ORD,4.811810319117209
9,2003-02-28,STL,4.213053613053613
10,2003-03-31,ATL,7.775404469025142
11,2003-03-31,DFW,-1.8452700253715115
12,2003-03-31,LAX,0.39867109634551495
13,2003-03-31,ORD,4.872898742554599
14,2003-03-31,STL,-3.822536400084406
15,2003-04-30,ATL,2.3215663514390084
16,2003-04-30,DFW,1.0052356020942408
17,2003-04-30,LAX,-3.4248748382741745
18,2003-04-30,ORD,3.9803367848551408
19,2003-04-30,STL,-3.324394366197183
20,2003-05-31,ATL,9.665058396832263
21,2003-05-31,DFW,2.2242912930286374
22,2003-05-31,LAX,-2.8724453454605228
23,2003-05-31,ORD,4.707786940651616
24,2003-05-31,STL,-0.597891904014353
25,2003-06-30,ATL,10.156632960557156
26,2003-06-30,DFW,7.984533431300514
27,2003-06-30,LAX,0.8059750313471079
28,2003-06-30,ORD,4.062825477366805
29,2003-06-30,STL,2.482943143812709
30,2003-07-31,ATL,16.435200105232003
31,2003-07-31,DFW,7.801047120418848
32,2003-07-31,LAX,2.9646124091788195
33,2003-07-31,ORD,15.034041421495296
34,2003-07-31,STL,2.7048663914838147
35,2003-08-31,ATL,13.464472748432145
36,2003-08-31,DFW,10.945275805570727
37,2003-08-31,LAX,3.0505061100330413
38,2003-08-31,ORD,11.331917435454967
39,2003-08-31,STL,2.3828565116535954
40,2003-09-30,ATL,4.896893500964545
41,2003-09-30,DFW,2.456760738977672
42,2003-09-30,LAX,-1.418312985571587
43,2003-09-30,ORD,3.110783877264477
44,2003-09-30,STL,-1.0819749032485046
45,2003-10-31,ATL,4.370368028329328
46,2003-10-31,DFW,-0.828428927680798
47,2003-10-31,LAX,3.8571350732850216
48,2003-10-31,ORD,0.17937687394081606
49,2003-10-31,STL,-2.4807713744287145
50,2003-11-30,ATL,4.849311857482504
51,2003-11-30,DFW,4.054839295442164
52,2003-11-30,LAX,0.22073096334091288
53,2003-11-30,ORD,17.916630350977172
54,2003-11-30,STL,2.36929552503323
55,2003-12-31,ATL,10.107898745664928
56,2003-12-31,DFW,4.86810122224135
57,2003-12-31,LAX,4.065929480492385
58,2003-12-31,ORD,15.483744713086296
59,2003-12-31,STL,2.7431093884582256
0,2004-01-31,ATL,8.228688060546467
1,2004-01-31,DFW,4.23994577496611
2,2004-01-31,LAX,4.096635761589404
3,2004-01-31,ORD,23.342796427266993
4,2004-01-31,STL,3.8158444816053514
5,2004-02-29,ATL,14.448890159093073
6,2004-02-29,DFW,6.16904949529063
7,2004-02-29,LAX,4.139438616387865
8,2004-02-29,ORD,11.252347652347652
9,2004-02-29,STL,-0.00021321961620469082
10,2004-03-31,ATL,4.1857985087567195
11,2004-03-31,DFW,1.1574454956807898
12,2004-03-31,LAX,4.234313318096821
13,2004-03-31,ORD,17.636377766724696
14,2004-03-31,STL,-0.8346563407550823
15,2004-04-30,ATL,4.311468622464068
16,2004-04-30,DFW,0.4987487222868422
17,2004-04-30,LAX,3.5452517527087317
18,2004-04-30,ORD,6.277946191739296
19,2004-04-30,STL,-2.639855942376951
20,2004-05-31,ATL,11.497648220196272
21,2004-05-31,DFW,4.069503546099291
22,2004-05-31,LAX,2.7302167667798383
23,2004-05-31,ORD,27.177031779109143
24,2004-05-31,STL,5.6349080846017
25,2004-06-30,ATL,20.81693600899781
26,2004-06-30,DFW,19.53227194492255
27,2004-06-30,LAX,6.222368006717749
28,2004-06-30,ORD,15.56926058535624
29,2004-06-30,STL,4.637616538305634
30,2004-07-31,ATL,13.301525423728814
31,2004-07-31,DFW,9.19286703601108
32,2004-07-31,LAX,5.566343524732787
33,2004-07-31,ORD,16.53939413638432
34,2004-07-31,STL,5.741753821399839
35,2004-08-31,ATL,8.456418956502391
36,2004-08-31,DFW,9.054080898722471
37,2004-08-31,LAX,4.86384236453202
38,2004-08-31,ORD,11.220902160101652
39,2004-08-31,STL,5.413346418056919
40,2004-09-30,ATL,6.505356268364348
41,2004-09-30,DFW,0.7703331878364615
42,2004-09-30,LAX,1.5758800382856535
43,2004-09-30,ORD,-0.43664348882738135
44,2004-09-30,STL,-3.9768386834620073
45,2004-10-31,ATL,8.344075695523232
46,2004-10-31,DFW,8.421966120522077
47,2004-10-31,LAX,2.0697197889452386
48,2004-10-31,ORD,4.82803072763839
49,2004-10-31,STL,0.93111279333838
50,2004-11-30,ATL,12.12150858629149
51,2004-11-30,DFW,7.909538621047175
52,2004-11-30,LAX,2.6429102496016994
53,2004-11-30,ORD,7.5840913144283935
54,2004-11-30,STL,1.7986773001361602
55,2004-12-31,ATL,12.289366142074602
56,2004-12-31,DFW,8.986363471511986
57,2004-12-31,LAX,9.333298915849252
58,2004-12-31,ORD,14.283055447848003
59,2004-12-31,STL,6.675911854103344
0,2005-01-31,ATL,10.228294644489125
1,2005-01-31,DFW,7.176589910221254
2,2005-01-31,LAX,8.695180084745763
