date,ArrDelay
2001-01-01,8.80505445881552
2001-01-02,9.212974022096148
2001-01-03,9.509286556603774
2001-01-04,2.786643733173796
2001-01-05,5.21726806098215
2001-01-06,-2.015651727677044
2001-01-07,-0.9543198386846595
2001-01-08,1.3981003664647371
2001-01-09,-0.5798507462686567
2001-01-10,3.1080324021500494
2001-01-11,3.065058424425179
2001-01-12,6.66184012066365
2001-01-13,-2.658382978723404
2001-01-14,-1.0075957215935514
2001-01-15,2.102567964455155
2001-01-16,2.420193740685544
2001-01-17,-0.011329976303317536
2001-01-18,3.9176801459410155
2001-01-19,8.736877828054299
2001-01-20,-0.1773684210526316
2001-01-21,1.2144628099173553
2001-01-22,-3.962973846605936
2001-01-23,-4.421304250392171
2001-01-24,-1.923956335742735
2001-01-25,-1.0903627865568661
2001-01-26,6.00374616018581
2001-01-27,-0.35239646746120207
2001-01-28,-1.105717198651086
2001-01-29,3.02345071505459
2001-01-30,0.9765648624130632
2001-01-31,-1.1688321441982725
2001-02-01,-2.117668702627125
2001-02-02,-0.044707091469681395
2001-02-03,-5.381888766984556
2001-02-04,-2.1391122796164552
2001-02-05,-1.7444462330972312
2001-02-06,-2.1772557394554193
2001-02-07,0.5146925858951176
2001-02-08,2.4918816388467375
2001-02-09,10.428604705334266
2001-02-10,-1.4627374158930244
2001-02-11,-0.2441705268116511
2001-02-12,3.5824923375943785
2001-02-13,5.986717557251908
2001-02-14,9.887298747763865
2001-02-15,10.014923111885464
2001-02-16,14.49783646672635
2001-02-17,1.0984235193864509
2001-02-18,-3.004598597038192
2001-02-19,0.03534939219926915
2001-02-20,0.2478581979320532
2001-02-21,1.689409518213866
2001-02-22,11.077022407899735
2001-02-23,9.759699717556117
2001-02-24,14.280679076180627
2001-02-25,16.895080119172235
2001-02-26,2.098255212183942
2001-02-27,4.58168747635263
2001-02-28,7.39479559627377
2001-03-01,2.7713209776268184
2001-03-02,5.893784479588084
2001-03-03,0.5473209814722083
2001-03-04,6.882173038229376
2001-03-05,-0.5001703287344575
2001-03-06,0.17042750471814228
2001-03-07,-0.9931394481730053
2001-03-08,3.0744641673418283
2001-03-09,2.3469614899458335
2001-03-10,-1.282984380192755
2001-03-11,3.849362421262867
2001-03-12,5.40435400613451
2001-03-13,3.5690308206461197
2001-03-14,3.6436773094303283
2001-03-15,11.108800953871377
2001-03-16,10.742975451049984
2001-03-17,1.2371168185584094
2001-03-18,2.3048301363531314
2001-03-19,-0.635014619883041
2001-03-20,0.20798319327731093
2001-03-21,3.0718079138305034
2001-03-22,0.853252306999775
2001-03-23,1.8188756788492588
2001-03-24,0.2301861366124821
2001-03-25,0.7182232346241458
2001-03-26,0.4353626179245283
2001-03-27,-1.7936320754716981
2001-03-28,-0.8349073870707958
2001-03-29,3.9707610931531003
2001-03-30,4.0228218852215285
2001-03-31,-1.6882832870720834
2001-04-01,2.8884024577572966
2001-04-02,-1.0645421245421245
2001-04-03,0.31616563513115237
2001-04-04,-1.126461289611058
2001-04-05,2.4816143497757848
2001-04-06,16.730731707317073
2001-04-07,4.06078365706631
2001-04-08,1.4942484066531945
2001-04-09,3.217133100734912
2001-04-10,2.9260976886827734
2001-04-11,8.273274224192527
2001-04-12,13.531495768107257
2001-04-13,2.001333333333333
2001-04-14,-4.324448914592239
2001-04-15,-2.18536773199846
2001-04-16,0.3556420805171907
2001-04-17,-2.1361683536008154
2001-04-18,-2.1462278106508874
2001-04-19,-0.6841874406023832
2001-04-20,1.449981705085986
2001-04-21,-0.9279203946818296
2001-04-22,6.0755095738109945
2001-04-23,-0.31072897196261684
2001-04-24,-2.674149061032864
2001-04-25,-3.773327528660572
2001-04-26,-3.250850894344268
2001-04-27,-3.2258227118888168
2001-04-28,-6.996964074886153
2001-04-29,-3.760724426367892
2001-04-30,-4.500582665695557
2001-05-01,-2.4782544487927343
2001-05-02,-2.9983817579992644
2001-05-03,-1.230819387089763
2001-05-04,-1.2760826409822807
2001-05-05,-5.626179146840304
2001-05-06,-1.3160915142704108
2001-05-07,-0.8911609987404608
2001-05-08,-4.946572804742497
2001-05-09,-4.127399779330636
2001-05-10,-1.1871429604454407
2001-05-11,1.0458020825748198
2001-05-12,-4.973184173727071
2001-05-13,-4.311195734958111
2001-05-14,-0.046528641451459504
2001-05-15,-1.8149393363543342
2001-05-16,-1.7711308656368405
2001-05-17,1.4682937619820084
2001-05-18,1.095044620184285
2001-05-19,-4.472798142312158
2001-05-20,0.18843764206697985
2001-05-21,5.692040756054341
2001-05-22,5.928414180520762
2001-05-23,2.903510060214422
2001-05-24,3.2594835132769187
2001-05-25,6.397465604634323
2001-05-26,-1.3999289646599182
2001-05-27,-4.607946428571428
2001-05-28,-2.1851075394052333
2001-05-29,-0.6118694795240529
2001-05-30,-1.9776610696057402
2001-05-31,2.789254353326388
2001-06-01,5.4296
2001-06-02,-2.1555464256368118
2001-06-03,1.6309876735840225
2001-06-04,2.0515855292541314
2001-06-05,3.775553213909378
2001-06-06,4.3488053568711
2001-06-07,0.28863081588874917
2001-06-08,0.25121332850416517
2001-06-09,-3.9631119479630263
2001-06-10,-1.8769265985045018
2001-06-11,-0.9780179653837727
2001-06-12,7.9601960493093715
2001-06-13,4.838229825213834
2001-06-14,11.22068397814862
2001-06-15,16.306553585196607
2001-06-16,1.9689272503082613
2001-06-17,0.9911666159000914
2001-06-18,-0.4372514361467079
2001-06-19,-2.3052112778140175
2001-06-20,1.3859335419460588
2001-06-21,9.758559227627181
2001-06-22,10.529478458049887
2001-06-23,2.980636798185206
2001-06-24,-1.0916301556126302
2001-06-25,-0.9600550964187328
2001-06-26,-1.8672637250618902
2001-06-27,2.2218402574605034
2001-06-28,2.671200173623671
2001-06-29,3.1989649223691776
2001-06-30,10.440726266080443
2001-07-01,11.033378367638878
2001-07-02,-1.789838854073411
2001-07-03,1.7636724717384662
2001-07-04,-4.911817734797574
2001-07-05,-0.3497088248469464
2001-07-06,-2.135855988243938
2001-07-07,-2.6888064999605583
2001-07-08,4.517333531289436
2001-07-09,1.0440361621463983
2001-07-10,2.6223000148964695
2001-07-11,-0.06574444848926102
2001-07-12,-0.38333214004439037
2001-07-13,-0.510470826112074
2001-07-14,-1.2696339300112884
2001-07-15,-1.3171586165772213
2001-07-16,-3.197040046430644
2001-07-17,1.2141411220358589
2001-07-18,4.588127653345045
2001-07-19,4.473691766563778
2001-07-20,2.9247973364215403
2001-07-21,1.1204581358609795
2001-07-22,0.49495481927710844
2001-07-23,4.923178226514486
2001-07-24,-0.7140244348525862
2001-07-25,8.091808526116688
2001-07-26,5.843717778759759
2001-07-27,1.301177830768119
2001-07-28,-0.014310426167636421
2001-07-29,7.529473526323684
2001-07-30,-0.15182673375628966
2001-07-31,-2.168100021681
2001-08-01,-1.0621269864097218
2001-08-02,6.471161657189277
2001-08-03,3.836588167719701
2001-08-04,1.8019064402435117
2001-08-05,-0.37281610897246076
2001-08-06,-1.161924656054167
2001-08-07,-1.2067376907572704
2001-08-08,-1.2733246678220682
2001-08-09,4.993392070484582
2001-08-10,9.405938349954669
2001-08-11,9.122954842931938
2001-08-12,7.532098395080246
2001-08-13,6.433456631690194
2001-08-14,-0.18941201996094598
2001-08-15,-0.26976335262656603
2001-08-16,3.5052219321148823
2001-08-17,3.8015627303553
2001-08-18,2.7154353774344115
2001-08-19,1.5877754615842763
2001-08-20,-0.1215382407805998
2001-08-21,-1.8
2001-08-22,3.511006405065155
2001-08-23,0.8167420814479638
2001-08-24,-2.1615295981564167
2001-08-25,1.6060920181803684
2001-08-26,1.970201643017177
2001-08-27,0.5262767220902613
2001-08-28,0.3316942333482342
2001-08-29,-2.624237140366173
