,date,UniqueCarrier,ArrDelay
15,1996-04-30,AA,3.00613210846604
16,1996-04-30,DL,4.816498522546466
17,1996-04-30,UA,-0.9543380942229802
18,1996-04-30,US,3.135178541631904
19,1996-04-30,WN,0.957011503403256
20,1996-05-31,AA,2.800657274837405
21,1996-05-31,DL,3.5149388443694645
22,1996-05-31,UA,4.431633010870238
23,1996-05-31,US,2.3375671714704445
24,1996-05-31,WN,0.8227087071038669
25,1996-06-30,AA,6.628038123645515
26,1996-06-30,DL,4.847452069923554
27,1996-06-30,UA,4.517769454848106
28,1996-06-30,US,3.5050126387044256
29,1996-06-30,WN,1.8779176658673062
30,1996-07-31,AA,9.023466812197285
31,1996-07-31,DL,4.892351603856557
32,1996-07-31,UA,3.177909153611193
33,1996-07-31,US,3.1855793672115564
34,1996-07-31,WN,0.44279139053875977
35,1996-08-31,AA,8.277273229477405
36,1996-08-31,DL,5.870791688584955
37,1996-08-31,UA,3.6135439289239883
38,1996-08-31,US,3.291487112773396
39,1996-08-31,WN,0.9914686505292768
40,1996-09-30,AA,3.1386452065057155
41,1996-09-30,DL,4.0641136568145635
42,1996-09-30,UA,3.00549813972716
43,1996-09-30,US,0.35985927291003517
44,1996-09-30,WN,2.2871910997341733
45,1996-10-31,AA,3.4951799485861184
46,1996-10-31,DL,4.7476737732214565
47,1996-10-31,UA,4.035298101631442
48,1996-10-31,US,0.7045922694777657
49,1996-10-31,WN,5.303512781608313
50,1996-11-30,AA,-0.10520323627731215
51,1996-11-30,DL,4.8746739853059
52,1996-11-30,UA,1.1420500232764823
53,1996-11-30,US,1.7943429087017646
54,1996-11-30,WN,3.9052992833350157
55,1996-12-31,AA,5.053230137419049
56,1996-12-31,DL,8.226926806817994
57,1996-12-31,UA,11.010083963581057
58,1996-12-31,US,6.500894160208843
59,1996-12-31,WN,9.540440752278759
0,1997-01-31,AA,4.010095630629587
1,1997-01-31,DL,7.680340366927353
2,1997-01-31,UA,9.304469156525387
3,1997-01-31,US,2.695439574872199
4,1997-01-31,WN,7.811540385577404
5,1997-02-28,AA,3.4745229293635727
6,1997-02-28,DL,6.417310936182176
7,1997-02-28,UA,3.900927899129817
8,1997-02-28,US,2.411609025254564
9,1997-02-28,WN,3.2401178594401676
10,1997-03-31,AA,1.3106602845128388
11,1997-03-31,DL,5.377804661666263
12,1997-03-31,UA,1.0118803283864857
13,1997-03-31,US,1.5121861378844619
14,1997-03-31,WN,1.6774343438098247
15,1997-04-30,AA,0.8927653574109031
16,1997-04-30,DL,5.048125115242134
17,1997-04-30,UA,0.43787669001466034
18,1997-04-30,US,1.8275298788304868
19,1997-04-30,WN,2.1805284692745976
20,1997-05-31,AA,-2.396652719665272
21,1997-05-31,DL,3.731256727015695
22,1997-05-31,UA,1.3714771278855686
23,1997-05-31,US,0.5350561662279203
24,1997-05-31,WN,1.3951334733053389
25,1997-06-30,AA,0.6183373747540833
26,1997-06-30,DL,8.855538303987315
27,1997-06-30,UA,5.514492606640839
28,1997-06-30,US,3.442105042193207
29,1997-06-30,WN,3.036426566884939
30,1997-07-31,AA,-0.5622887440627417
31,1997-07-31,DL,6.965938836749026
32,1997-07-31,UA,5.549246330821103
33,1997-07-31,US,3.2281527458073
34,1997-07-31,WN,1.7194948843211355
35,1997-08-31,AA,-3.2947622707807183
36,1997-08-31,DL,4.824224214676332
37,1997-08-31,UA,5.251885458402074
38,1997-08-31,US,2.4230485405050834
39,1997-08-31,WN,2.8685497209953286
40,1997-09-30,AA,-5.454511808655826
41,1997-09-30,DL,1.480984708673873
42,1997-09-30,UA,0.6942810788886635
43,1997-09-30,US,-0.9051959498677903
44,1997-09-30,WN,-0.23718816655847166
45,1997-10-31,AA,-1.463739218102386
46,1997-10-31,DL,2.8984593163216177
47,1997-10-31,UA,3.1956438823647497
48,1997-10-31,US,-0.5224157563999832
49,1997-10-31,WN,2.2738925643607075
50,1997-11-30,AA,-1.6474998231841007
51,1997-11-30,DL,4.904275154824532
52,1997-11-30,UA,1.6757063599168862
53,1997-11-30,US,2.2414314628233356
54,1997-11-30,WN,2.2271287893415717
55,1997-12-31,AA,1.297904674188349
56,1997-12-31,DL,5.376308092297693
57,1997-12-31,UA,4.299140686620449
58,1997-12-31,US,3.3338098641887064
59,1997-12-31,WN,5.43902712605859
0,1998-01-31,AA,-1.8511944450831168
1,1998-01-31,DL,3.391433479426544
2,1998-01-31,UA,6.083716127944709
3,1998-01-31,US,0.19953378937736918
4,1998-01-31,WN,3.032592010183833
5,1998-02-28,AA,-2.8737053208773355
6,1998-02-28,DL,4.0399688225058
7,1998-02-28,UA,4.756697798077578
8,1998-02-28,US,0.22714759652714053
9,1998-02-28,WN,5.294891813517734
10,1998-03-31,AA,-1.0901528519375758
11,1998-03-31,DL,4.085415698280146
12,1998-03-31,UA,3.5708127580344855
13,1998-03-31,US,-0.11755416587707662
14,1998-03-31,WN,4.462784635991746
15,1998-04-30,AA,-3.37098664166862
16,1998-04-30,DL,2.9405600752487664
17,1998-04-30,UA,1.4701543420318601
18,1998-04-30,US,0.49620647169444265
19,1998-04-30,WN,2.6767945099341413
20,1998-05-31,AA,-2.4555616765367487
21,1998-05-31,DL,2.3222287161503994
22,1998-05-31,UA,7.095026367490435
23,1998-05-31,US,1.2567030567685589
24,1998-05-31,WN,2.328426460675181
25,1998-06-30,AA,2.1405499576231284
26,1998-06-30,DL,3.3085809694066852
27,1998-06-30,UA,9.916566576931041
28,1998-06-30,US,8.209091730274151
29,1998-06-30,WN,2.871126084515206
30,1998-07-31,AA,-0.9568807546999073
31,1998-07-31,DL,0.6618307538208019
32,1998-07-31,UA,4.423033286541161
33,1998-07-31,US,0.7055899318300997
34,1998-07-31,WN,1.9077398287882799
35,1998-08-31,AA,0.9837080185673979
36,1998-08-31,DL,-0.04945225384075362
37,1998-08-31,UA,4.158757633513556
38,1998-08-31,US,1.2966258648217137
39,1998-08-31,WN,1.992114733276884
40,1998-09-30,AA,-1.6125035069671747
41,1998-09-30,DL,-1.9780046733719394
42,1998-09-30,UA,1.7523809523809524
43,1998-09-30,US,-2.3323089847895297
44,1998-09-30,WN,0.6869861229956472
45,1998-10-31,AA,0.8858852708944865
46,1998-10-31,DL,-1.7359764908349975
47,1998-10-31,UA,3.244278954309208
48,1998-10-31,US,-0.6980434875475244
49,1998-10-31,WN,2.593582502967733
50,1998-11-30,AA,-2.2275884882566985
51,1998-11-30,DL,-1.0396818624020754
52,1998-11-30,UA,0.04526990242472465
53,1998-11-30,US,-1.28390845382773
54,1998-11-30,WN,1.4182144229537594
55,1998-12-31,AA,-0.5046222803249603
56,1998-12-31,DL,2.3570264262780936
57,1998-12-31,UA,3.9815077371789678
58,1998-12-31,US,10.054486560696741
59,1998-12-31,WN,5.6099378655636745
0,1999-01-31,AA,4.474516695957821
1,1999-01-31,DL,3.6844652121857124
2,1999-01-31,UA,5.6933821650626015
3,1999-01-31,US,10.98382420616659
4,1999-01-31,WN,4.109418257486655
5,1999-02-28,AA,-0.987503463563314
6,1999-02-28,DL,0.2528311398376033
7,1999-02-28,UA,0.4676542448988576
8,1999-02-28,US,2.545171120487576
9,1999-02-28,WN,1.760391985897606
10,1999-03-31,AA,3.1768695139377168
11,1999-03-31,DL,0.7698536079803083
12,1999-03-31,UA,0.28768740408452365
13,1999-03-31,US,3.3907047244934994
14,1999-03-31,WN,2.402828652828653
15,1999-04-30,AA,5.369898079000516
16,1999-04-30,DL,1.703565224584333
17,1999-04-30,UA,5.129730171041352
18,1999-04-30,US,3.4419590958019377
19,1999-04-30,WN,4.138668907202488
20,1999-05-31,AA,8.04512365949434
21,1999-05-31,DL,0.6394885146491778
22,1999-05-31,UA,3.3781825303564434
23,1999-05-31,US,1.925175254675223
24,1999-05-31,WN,3.118964755763625
25,1999-06-30,AA,8.851536588194364
26,1999-06-30,DL,5.289455571037655
27,1999-06-30,UA,6.145980771136882
28,1999-06-30,US,6.343323257658585
29,1999-06-30,WN,4.76252230604781
30,1999-07-31,AA,4.788279439355479
31,1999-07-31,DL,4.263836301978731
32,1999-07-31,UA,6.158258958690749
33,1999-07-31,US,9.7804451334293
34,1999-07-31,WN,3.4291345847382284
35,1999-08-31,AA,0.47467276216764065
36,1999-08-31,DL,1.8739999357388426
37,1999-08-31,UA,5.136555563859203
38,1999-08-31,US,5.427818711446196
39,1999-08-31,WN,1.9978648393664036
40,1999-09-30,AA,-0.05154617414248021
41,1999-09-30,DL,-0.17834307557810652
42,1999-09-30,UA,2.2948730672277247
43,1999-09-30,US,3.0086212874147695
44,1999-09-30,WN,0.5314161637230932
45,1999-10-31,AA,-0.7159821970463282
46,1999-10-31,DL,1.5800096883578234
47,1999-10-31,UA,1.4776449591939171
48,1999-10-31,US,2.588800495919
49,1999-10-31,WN,1.8959939276376825
50,1999-11-30,AA,-2.951359325605901
51,1999-11-30,DL,-0.24439321252394433
52,1999-11-30,UA,-0.6672891059446371
53,1999-11-30,US,1.5331580607845199
54,1999-11-30,WN,3.8076902873351894
55,1999-12-31,AA,-0.03294314381270903
56,1999-12-31,DL,0.7050337430313305
57,1999-12-31,UA,1.2490270866812523
58,1999-12-31,US,1.7608668705065698
59,1999-12-31,WN,4.670531934474508
0,2000-01-31,AA,-1.3979029640386094
1,2000-01-31,DL,1.9409684673086496
2,2000-01-31,UA,4.183011660635303
3,2000-01-31,US,4.5199563697883045
4,2000-01-31,WN,3.7094904857922293
5,2000-02-29,AA,0.4689337252805986
6,2000-02-29,DL,0.6322538929899241
7,2000-02-29,UA,5.419612362493452
8,2000-02-29,US,2.0543195161788725
9,2000-02-29,WN,5.432936698504171
10,2000-03-31,AA,1.20984371828699
11,2000-03-31,DL,0.9282895478633443
12,2000-03-31,UA,3.9788103091201963
13,2000-03-31,US,0.09771780115102202
14,2000-03-31,WN,5.808306919147958
15,2000-04-30,AA,0.9727041307463581
16,2000-04-30,DL,0.9309889522154068
17,2000-04-30,UA,7.931863450805609
18,2000-04-30,US,4.654334491485438
19,2000-04-30,WN,4.096757071433464
20,2000-05-31,AA,1.1016817972639417
21,2000-05-31,DL,-0.16565703250086658
22,2000-05-31,UA,12.517318638730774
23,2000-05-31,US,1.6935093918541937
24,2000-05-31,WN,3.3367948492642947
25,2000-06-30,AA,7.499022025682456
26,2000-06-30,DL,3.507468240945921
27,2000-06-30,UA,18.933922381839675
28,2000-06-30,US,8.816101509516518
29,2000-06-30,WN,7.408359702456885
30,2000-07-31,AA,3.3531795636920845
31,2000-07-31,DL,2.5330123331643857
32,2000-07-31,UA,25.382064380118383
33,2000-07-31,US,4.833112874779541
34,2000-07-31,WN,4.076010580465086
35,2000-08-31,AA,2.823960053315296
36,2000-08-31,DL,1.801448290718677
37,2000-08-31,UA,22.471644251452467
38,2000-08-31,US,6.991926620171459
39,2000-08-31,WN,5.1733798991074895
40,2000-09-30,AA,-0.049114094524641216
41,2000-09-30,DL,0.4812364686071686
42,2000-09-30,UA,3.7203554052939722
43,2000-09-30,US,2.5165364291106442
44,2000-09-30,WN,2.0616459204434405
45,2000-10-31,AA,1.6888813328799728
46,2000-10-31,DL,-0.5713123952962608
47,2000-10-31,UA,5.300658606114224
48,2000-10-31,US,1.1026916550979484
49,2000-10-31,WN,7.4298441676174996
50,2000-11-30,AA,3.435102535694128
51,2000-11-30,DL,6.892659881196374
52,2000-11-30,UA,5.01376391886982
53,2000-11-30,US,3.0312614333916015
54,2000-11-30,WN,4.620313423537117
55,2000-12-31,AA,8.167072356375073
56,2000-12-31,DL,11.527071476088402
57,2000-12-31,UA,8.964585834333734
58,2000-12-31,US,5.499155078689659
59,2000-12-31,WN,9.975151466192745
0,2001-01-31,AA,-0.7569216425473266
1,2001-01-31,DL,2.600462328767123
2,2001-01-31,UA,-0.3306087242257455
3,2001-01-31,US,-0.9436664927978172
4,2001-01-31,WN,3.1417070236589653
5,2001-02-28,AA,3.1769525841523483
6,2001-02-28,DL,3.0874995276423687
7,2001-02-28,UA,3.504832663384671
8,2001-02-28,US,-1.5473039215686275
9,2001-02-28,WN,3.8917174976054847
10,2001-03-31,AA,1.1302420660621761
11,2001-03-31,DL,3.3102230451404964
12,2001-03-31,UA,1.0456417226200376
13,2001-03-31,US,0.551865276533355
14,2001-03-31,WN,2.3528778668768666
15,2001-04-30,AA,-1.4032154871731368
16,2001-04-30,DL,-0.4833897953539823
17,2001-04-30,UA,3.5315674586516663
18,2001-04-30,US,-2.462509897874241
19,2001-04-30,WN,1.0176255664800615
20,2001-05-31,AA,-1.9185104052573931
21,2001-05-31,DL,-1.957981899368702
22,2001-05-31,UA,0.062486477981236355
23,2001-05-31,US,-2.6306911656855165
24,2001-05-31,WN,-0.12935855514469943
25,2001-06-30,AA,0.7068217787186812
26,2001-06-30,DL,3.945966016585038
27,2001-06-30,UA,2.209725705963266
28,2001-06-30,US,2.184684875731614
29,2001-06-30,WN,1.1406091608053524
30,2001-07-31,AA,-0.48403985153350265
31,2001-07-31,DL,0.8313684854250187
32,2001-07-31,UA,3.783152724721291
33,2001-07-31,US,0.4348165015282992
34,2001-07-31,WN,0.4866902415168159
35,2001-08-31,AA,0.4067512195121951
36,2001-08-31,DL,1.659461019884868
37,2001-08-31,UA,4.185777709736681
38,2001-08-31,US,2.5635868898072753
39,2001-08-31,WN,1.125995440954439
40,2001-09-30,AA,2.4948450639327264
41,2001-09-30,DL,-4.887583023753237
42,2001-09-30,UA,-2.723715617185724
43,2001-09-30,US,-3.7660293463761674
44,2001-09-30,WN,-3.3185650224215246
45,2001-10-31,AA,-1.0647571002401106
46,2001-10-31,DL,-5.990174036139562
47,2001-10-31,UA,0.2589154389602874
48,2001-10-31,US,-3.2062853956982305
49,2001-10-31,WN,-1.528709917971663
50,2001-11-30,AA,-2.1250937828239884
51,2001-11-30,DL,-3.1218541072265045
52,2001-11-30,UA,1.3624561303392586
53,2001-11-30,US,-4.514112476170303
54,2001-11-30,WN,-0.9842054419578168
55,2001-12-31,AA,-1.6527008971177706
56,2001-12-31,DL,0.049193483669047425
57,2001-12-31,UA,2.2754259520061857
58,2001-12-31,US,-2.021391506936355
59,2001-12-31,WN,2.22764160996803
0,2002-01-31,AA,-2.9884286911405495
1,2002-01-31,DL,3.417420442397829
2,2002-01-31,UA,-0.2278308693403033
3,2002-01-31,US,-1.6503257587795963
4,2002-01-31,WN,-0.6343380163098561
5,2002-02-28,AA,-4.927122927819459
6,2002-02-28,DL,1.1486301066702076
7,2002-02-28,UA,-2.715820772491757
8,2002-02-28,US,-2.17883707201889
9,2002-02-28,WN,-1.3761980968113847
10,2002-03-31,AA,-1.923409126385348
11,2002-03-31,DL,3.8642470462717826
12,2002-03-31,UA,-0.06613594611145132
13,2002-03-31,US,0.47600371008347686
14,2002-03-31,WN,1.7665153885472653
15,2002-04-30,AA,-4.34129118448219
16,2002-04-30,DL,3.3401815282718017
17,2002-04-30,UA,-1.6611125620266387
18,2002-04-30,US,0.007681544304520403
19,2002-04-30,WN,-0.578740842708185
20,2002-05-31,AA,-4.680201927800647
21,2002-05-31,DL,2.279359821196943
22,2002-05-31,UA,-2.895
23,2002-05-31,US,-1.1732874219646707
24,2002-05-31,WN,0.24953203075447472
25,2002-06-30,AA,-1.8786943019644788
26,2002-06-30,DL,2.4027594066054823
27,2002-06-30,UA,-0.12013696634125018
28,2002-06-30,US,-1.9434576586528678
29,2002-06-30,WN,2.3138901678124055
30,2002-07-31,AA,-2.194162957609999
31,2002-07-31,DL,2.0963980305778698
32,2002-07-31,UA,-3.0003448434410775
33,2002-07-31,US,-3.0840761465568147
34,2002-07-31,WN,2.2561105207226353
35,2002-08-31,AA,-4.242947848804524
36,2002-08-31,DL,-0.39221263240486465
37,2002-08-31,UA,-2.1753173710429055
38,2002-08-31,US,-4.258322125084062
39,2002-08-31,WN,0.7275224317890496
40,2002-09-30,AA,-7.913923914408193
41,2002-09-30,DL,-3.7997797879919686
42,2002-09-30,UA,-6.570283508980259
43,2002-09-30,US,-7.48356309650053
44,2002-09-30,WN,-2.9170152352456262
45,2002-10-31,AA,-5.338158257513096
46,2002-10-31,DL,-0.7948728382502543
47,2002-10-31,UA,-4.201104597645463
48,2002-10-31,US,-5.100757885468097
49,2002-10-31,WN,1.1123816194159384
50,2002-11-30,AA,-5.677578324089342
51,2002-11-30,DL,-0.5777067863926783
52,2002-11-30,UA,-5.199068901303538
53,2002-11-30,US,-5.506099827650299
54,2002-11-30,WN,-0.8154329440193314
55,2002-12-31,AA,-2.849800197968985
56,2002-12-31,DL,1.314332036316472
57,2002-12-31,UA,-1.7150837988826815
58,2002-12-31,US,-0.5725834432031087
59,2002-12-31,WN,2.4352944807048402
0,2003-01-31,AA,-6.295536201350614
1,2003-01-31,DL,-2.8246613653914387
2,2003-01-31,UA,-4.6103398880062505
3,2003-01-31,US,-2.002842827191642
4,2003-01-31,WN,-1.7957865340943964
5,2003-02-28,AA,-3.064778999521926
6,2003-02-28,DL,0.30745940666585275
7,2003-02-28,UA,-3.44515822031882
8,2003-02-28,US,1.7763835526853593
9,2003-02-28,WN,1.0108346435163031
10,2003-03-31,AA,-6.159046822106424
11,2003-03-31,DL,-2.0532910692252053
12,2003-03-31,UA,-4.259409832534597
13,2003-03-31,US,-1.9290374071760705
14,2003-03-31,WN,-1.361249651497785
15,2003-04-30,AA,-5.89813085988476
16,2003-04-30,DL,-4.123567785553315
17,2003-04-30,UA,-5.267692754464934
18,2003-04-30,US,-1.8851481481481482
19,2003-04-30,WN,-2.5303116326015647
20,2003-05-31,AA,-3.894917337350831
21,2003-05-31,DL,-1.5035568372987262
22,2003-05-31,UA,-2.86070339031831
23,2003-05-31,US,0.02978798586572438
24,2003-05-31,WN,-2.548742578258572
25,2003-06-30,AA,-0.7499849364317419
26,2003-06-30,DL,1.1693406695024968
27,2003-06-30,UA,-2.1944205412907705
28,2003-06-30,US,1.500962411476303
29,2003-06-30,WN,-0.836314286610813
30,2003-07-31,AA,1.3813497544505833
31,2003-07-31,DL,2.1012493730336055
32,2003-07-31,UA,-1.0191718601457695
33,2003-07-31,US,2.9481500125849482
34,2003-07-31,WN,-0.5914674053667371
35,2003-08-31,AA,1.9259244880132
36,2003-08-31,DL,2.838763077738048
37,2003-08-31,UA,-1.8305475351646314
38,2003-08-31,US,4.097204597367753
39,2003-08-31,WN,-1.3776789820634678
40,2003-09-30,AA,-4.051555629649696
41,2003-09-30,DL,-1.9233231251007392
42,2003-09-30,UA,-4.860516479782535
43,2003-09-30,US,-2.2232567199065056
44,2003-09-30,WN,-3.0288412859131757
45,2003-10-31,AA,-4.1471749003430975
46,2003-10-31,DL,-0.7541890920183906
47,2003-10-31,UA,-3.19347535528218
48,2003-10-31,US,-2.734055440746811
49,2003-10-31,WN,-1.5827540973719525
50,2003-11-30,AA,0.42085360459973464
51,2003-11-30,DL,0.004796922728815477
52,2003-11-30,UA,2.317682317682318
53,2003-11-30,US,-3.0367483296213806
54,2003-11-30,WN,-0.9637914753671323
55,2003-12-31,AA,2.5082604268406725
56,2003-12-31,DL,3.0869680733294955
57,2003-12-31,UA,3.3204474150866186
58,2003-12-31,US,-0.012653150525087515
59,2003-12-31,WN,0.2157387083809936
0,2004-01-31,AA,5.2105867346938775
1,2004-01-31,DL,2.3334894718058528
2,2004-01-31,UA,4.173535314656476
3,2004-01-31,US,-1.8052147239263803
4,2004-01-31,WN,-0.6989811766167608
5,2004-02-29,AA,1.9192986374804557
6,2004-02-29,DL,4.971031232674182
7,2004-02-29,UA,-0.8517603997211248
8,2004-02-29,US,-4.045668986852282
9,2004-02-29,WN,0.7514257396786196
10,2004-03-31,AA,-1.0261821185215776
11,2004-03-31,DL,-0.2416293814542293
12,2004-03-31,UA,-0.8267894044711629
13,2004-03-31,US,-3.830739441765308
14,2004-03-31,WN,-0.014023506922146389
15,2004-04-30,AA,-2.6962615827031633
16,2004-04-30,DL,0.2717674062739097
17,2004-04-30,UA,-3.354934256055363
18,2004-04-30,US,-3.4449964776982687
19,2004-04-30,WN,1.7493614847607697
20,2004-05-31,AA,-0.28138631480717896
21,2004-05-31,DL,3.0909344431096617
22,2004-05-31,UA,2.808929298412268
23,2004-05-31,US,-3.3602525756065136
24,2004-05-31,WN,1.9441704690356578
25,2004-06-30,AA,5.823801395760863
26,2004-06-30,DL,7.900244519940276
27,2004-06-30,UA,1.4929522317932655
28,2004-06-30,US,0.5071571608692428
29,2004-06-30,WN,4.498604040072261
30,2004-07-31,AA,2.3078655943408144
31,2004-07-31,DL,5.323965601860743
32,2004-07-31,UA,0.773963812064323
33,2004-07-31,US,-0.2979340470478714
34,2004-07-31,WN,3.2236093711751406
35,2004-08-31,AA,3.0927239519177676
36,2004-08-31,DL,3.2634283642876944
37,2004-08-31,UA,-0.7120661321647328
38,2004-08-31,US,0.08144164280226304
39,2004-08-31,WN,3.158831236528085
40,2004-09-30,AA,-5.495526838966203
41,2004-09-30,DL,0.4157631954350927
42,2004-09-30,UA,-6.013896852049035
43,2004-09-30,US,-3.661845854221517
44,2004-09-30,WN,-1.388511957756424
45,2004-10-31,AA,-1.289730110199503
46,2004-10-31,DL,1.5542006864354387
47,2004-10-31,UA,-2.2759770574896625
48,2004-10-31,US,-0.9259623581874221
49,2004-10-31,WN,2.411860631033328
50,2004-11-30,AA,-0.7387644910274734
51,2004-11-30,DL,2.6322892737232726
52,2004-11-30,UA,-3.5022075055187636
53,2004-11-30,US,0.474257963730218
54,2004-11-30,WN,0.9775718712607001
55,2004-12-31,AA,4.066194158075602
56,2004-12-31,DL,3.286849870084115
57,2004-12-31,UA,2.3625794317955147
58,2004-12-31,US,5.510373026778832
59,2004-12-31,WN,4.226100765121987
0,2005-01-31,AA,4.424896136499966
1,2005-01-31,DL,1.7747674706663965
2,2005-01-31,UA,5.7880456517057866
3,2005-01-31,US,4.394066317626527
4,2005-01-31,WN,2.9939334608938135
5,2005-02-28,AA,-1.3263782907287296
6,2005-02-28,DL,1.5195051451034802
7,2005-02-28,UA,-0.9745323115022925
8,2005-02-28,US,1.8971472791867459
9,2005-02-28,WN,1.4467651308396212
10,2005-03-31,AA,0.09169285653614202
11,2005-03-31,DL,2.08014291946239
12,2005-03-31,UA,0.12966153846153847
13,2005-03-31,US,5.2927474031224735
14,2005-03-31,WN,1.5436261544771792
