,date,Origin,DepDelay
23,2004-05-31,ORD,10.044381909547738
24,2004-05-31,STL,1.3579504450324753
25,2004-06-30,ATL,9.373918923728512
26,2004-06-30,DFW,8.402571711177053
27,2004-06-30,LAX,2.4816435229218183
28,2004-06-30,ORD,6.9543905531779995
29,2004-06-30,STL,1.7319836105085562
30,2004-07-31,ATL,6.198989304627739
31,2004-07-31,DFW,3.1331751948492035
32,2004-07-31,LAX,2.3049426039374294
33,2004-07-31,ORD,5.834284346195283
34,2004-07-31,STL,1.2994498923702464
35,2004-08-31,ATL,4.032642469355004
36,2004-08-31,DFW,2.5263959808927687
37,2004-08-31,LAX,1.7060067681895092
38,2004-08-31,ORD,3.394609799673091
39,2004-08-31,STL,0.776101814753712
40,2004-09-30,ATL,4.2136439774630725
41,2004-09-30,DFW,-1.408214849921011
42,2004-09-30,LAX,-0.615861935233663
43,2004-09-30,ORD,-1.7528574854128367
44,2004-09-30,STL,-1.546832298136646
45,2004-10-31,ATL,4.375017116253594
46,2004-10-31,DFW,1.2584400465657741
47,2004-10-31,LAX,0.4295375616889051
