date,ArrDelay
1994-01-31,10.700433047042505
1994-02-28,9.21163894842508
1994-03-31,4.509724110951733
1994-04-30,5.3110195501970345
1994-05-31,2.3457444235327722
1994-06-30,6.609869842253827
1994-07-31,7.877674453596449
1994-08-31,5.211512636774567
1994-09-30,2.0335722685781485
1994-10-31,3.4944407362776677
1994-11-30,5.577380756172331
1994-12-31,5.978600390278839
1995-01-31,8.920878920333656
1995-02-28,6.123781905967557
1995-03-31,6.202394290402548
1995-04-30,5.721104452054795
1995-05-31,5.916194176870254
1995-06-30,8.930838758582755
1995-07-31,6.73225561041242
1995-08-31,6.745036484153067
1995-09-30,2.7882356545593376
1995-10-31,5.006480018624121
1995-11-30,7.285089452806918
1995-12-31,13.923247003059462
1996-01-31,15.667793331905957
1996-02-29,10.240679777101178
1996-03-31,8.553100424366747
1996-04-30,6.629110362849836
1996-05-31,7.562187429831186
1996-06-30,10.404087622856775
1996-07-31,10.192903636383937
1996-08-31,10.13248396962061
1996-09-30,6.973129076773069
1996-10-31,8.126869123894616
1996-11-30,7.082902811642343
1996-12-31,14.65753114894964
1997-01-31,12.290145325224064
1997-02-28,9.014007636500603
1997-03-31,7.311368773897584
1997-04-30,6.9488597569302195
1997-05-31,4.876920316421627
1997-06-30,9.190313271852537
1997-07-31,8.33854038047576
1997-08-31,7.543670374093221
1997-09-30,3.2051168310311633
1997-10-31,5.108124344658957
1997-11-30,6.8304247496595085
1997-12-31,9.383224052998132
1998-01-31,8.481482074959883
1998-02-28,8.023858944425479
1998-03-31,8.560124085736826
1998-04-30,6.755874592545392
1998-05-31,8.372693306602269
1998-06-30,13.873546659749307
1998-07-31,7.468302902792619
1998-08-31,8.155329687545137
1998-09-30,3.3511959157315006
1998-10-31,5.01270128170312
1998-11-30,3.2246708036930527
1998-12-31,9.537161004724297
1999-01-31,13.224618611881295
1999-02-28,5.02482079120311
1999-03-31,6.690388959924738
1999-04-30,8.828768755546376
1999-05-31,9.004983976892875
1999-06-30,13.693984857925383
1999-07-31,13.247067206704276
1999-08-31,8.76928235508372
1999-09-30,5.179291326174557
1999-10-31,5.468606683848577
1999-11-30,4.009310928584864
1999-12-31,5.815679501477602
2000-01-31,7.508607719623352
2000-02-29,8.577823028853787
2000-03-31,7.771020201356368
2000-04-30,8.89637288451552
2000-05-31,10.14549283890741
2000-06-30,16.40036729316471
2000-07-31,13.423655457591368
2000-08-31,12.900792623235544
2000-09-30,6.685682472711496
2000-10-31,7.932799834765785
2000-11-30,9.469326601174469
2000-12-31,15.87546733842176
2001-01-31,6.336021875012277
2001-02-28,8.96253162129832
2001-03-31,7.439584248279901
2001-04-30,5.261359764226233
2001-05-31,3.2631180902346792
2001-06-30,9.04057795861899
2001-07-31,6.637324820661608
2001-08-31,8.446011872496266
2001-09-30,2.2909089510446474
2001-10-31,0.9716384411344624
2001-11-30,1.4117325997729455
2001-12-31,4.107532752376268
2002-01-31,3.3691443212604746
2002-02-28,1.183247677932315
2002-03-31,5.486688127677904
2002-04-30,3.18047968067487
2002-05-31,2.8100782858015982
2002-06-30,6.431956256212314
2002-07-31,5.166408775149879
2002-08-31,3.06468604729429
2002-09-30,-1.4038647615289952
2002-10-31,1.5097701722123076
2002-11-30,0.7411061758442349
2002-12-31,6.324920194160385
2003-01-31,2.1843398947544856
2003-02-28,6.008475602373169
2003-03-31,2.4992138006679507
2003-04-30,-0.3893058035156633
2003-05-31,1.6068792165273689
2003-06-30,3.897317949972709
2003-07-31,6.511102255026132
2003-08-31,6.815474469120979
2003-09-30,0.9105020298429279
2003-10-31,0.7331523220731888
2003-11-30,4.716544401284412
2003-12-31,7.644256000883905
2004-01-31,7.877412838876399
2004-02-29,5.953804922643387
2004-03-31,3.854648946755941
2004-04-30,2.7326997059724456
2004-05-31,7.828580601850501
2004-06-30,11.353244413086598
2004-07-31,9.310870723525321
2004-08-31,7.133166699906167
2004-09-30,1.0353589149792708
2004-10-31,4.051113899594674
2004-11-30,5.882511271462635
2004-12-31,10.892240661219965
2005-01-31,10.040142175339023
2005-02-28,6.184215986645706
2005-03-31,7.621900809412867
2005-04-30,2.5948268361712037
2005-05-31,3.0390957263101805
2005-06-30,9.813724375100358
2005-07-31,13.853831111227285
2005-08-31,8.99297482469548
2005-09-30,2.645287014708892
2005-10-31,4.5850496893448645
2005-11-30,5.188486933214206
2005-12-31,11.195766166801967
2006-01-31,5.628670654061354
2006-02-28,7.359394190631357
2006-03-31,7.926261109192763
2006-04-30,6.42371018386133
2006-05-31,6.887169414051858
2006-06-30,12.0455579467206
2006-07-31,11.311533589317666
2006-08-31,8.687386516224231
2006-09-30,8.394922875816993
2006-10-31,10.687462234136667
2006-11-30,7.258614938235141
2006-12-31,11.179542468360811
2007-01-31,9.162151701506165
2007-02-28,13.51979483296776
2007-03-31,10.084908470559062
2007-04-30,8.516229825822615
2007-05-31,7.037888681043307
2007-06-30,16.17952800579826
2007-07-31,14.107679837700504
2007-08-31,12.57153344196042
2007-09-30,3.7494980749698845
2007-10-31,6.5082592714725775
2007-11-30,4.793344024722863
2007-12-31,16.213714049846818
2008-01-31,10.188855960349496
2008-02-29,13.077836997760205
2008-03-31,11.19236458018227
2008-04-30,6.807297481094145
2008-05-31,5.978448290248828
2008-06-30,13.266756009659792
2008-07-31,9.975049681276131
2008-08-31,6.91091468997087
2008-09-30,0.6977328787273043
2008-10-31,0.4154954706912698
2008-11-30,2.015857969430839
2008-12-31,16.680505081496417
