,date,UniqueCarrier,DepDelay
20,1996-05-31,AA,8.690624075717244
21,1996-05-31,DL,7.127861378346473
22,1996-05-31,UA,13.337794100384029
23,1996-05-31,US,7.7770117615788426
24,1996-05-31,WN,6.775518854595121
25,1996-06-30,AA,11.157881898185503
26,1996-06-30,DL,9.585405360505039
27,1996-06-30,UA,12.189839037557903
28,1996-06-30,US,10.02900935226879
29,1996-06-30,WN,8.179799014273827
30,1996-07-31,AA,13.920750305930484
31,1996-07-31,DL,10.149601371391254
32,1996-07-31,UA,11.554880108071597
33,1996-07-31,US,8.891533639782699
34,1996-07-31,WN,6.374755168661589
35,1996-08-31,AA,11.831055945056518
36,1996-08-31,DL,9.818612707449379
37,1996-08-31,UA,11.077104291353622
38,1996-08-31,US,8.297083105838752
39,1996-08-31,WN,6.89293846177356
