,date,UniqueCarrier,DepDelay
37,1996-08-31,UA,4.851671166558049
38,1996-08-31,US,3.045396976173514
39,1996-08-31,WN,2.509980988593156
40,1996-09-30,AA,0.9658200699853257
41,1996-09-30,DL,1.9352917758683608
42,1996-09-30,UA,4.191091091091091
43,1996-09-30,US,0.44962511246626014
44,1996-09-30,WN,3.070544157002676
45,1996-10-31,AA,1.0330922827846736
46,1996-10-31,DL,2.8260021284143315
47,1996-10-31,UA,4.579241286347005
48,1996-10-31,US,1.2164576360043553
49,1996-10-31,WN,5.082151371190423
50,1996-11-30,AA,0.43721860930465234
51,1996-11-30,DL,2.8442677157343192
52,1996-11-30,UA,3.6699898063200815
53,1996-11-30,US,1.836551565087951
54,1996-11-30,WN,4.32273856232677
55,1996-12-31,AA,4.591512689468397
56,1996-12-31,DL,6.063687045261268
57,1996-12-31,UA,11.191199537686783
58,1996-12-31,US,5.121143820312806
59,1996-12-31,WN,9.128500104741288
0,1997-01-31,AA,4.17174963582973
1,1997-01-31,DL,4.802908201836928
2,1997-01-31,UA,8.561305732484076
3,1997-01-31,US,2.396306559598697
4,1997-01-31,WN,6.927961662000378
5,1997-02-28,AA,2.506200093940817
6,1997-02-28,DL,4.142567999431859
7,1997-02-28,UA,5.284676739511056
8,1997-02-28,US,1.7400912401121666
9,1997-02-28,WN,3.486330452920143
10,1997-03-31,AA,1.7115142881086063
11,1997-03-31,DL,3.8173304679289086
12,1997-03-31,UA,3.5840354939773102
13,1997-03-31,US,2.155301434446785
14,1997-03-31,WN,2.7820309334053763
15,1997-04-30,AA,1.2768189145620634
16,1997-04-30,DL,3.336049013649579
17,1997-04-30,UA,2.8765223412488288
18,1997-04-30,US,2.125823465429844
19,1997-04-30,WN,2.565353054751069
20,1997-05-31,AA,-0.26097829772804343
21,1997-05-31,DL,2.521279890967662
22,1997-05-31,UA,1.5794952445143413
23,1997-05-31,US,1.147297709923664
24,1997-05-31,WN,2.3894010368913263
25,1997-06-30,AA,1.4043352476359083
26,1997-06-30,DL,5.153056140407271
27,1997-06-30,UA,4.385668681109081
28,1997-06-30,US,3.202187698811747
29,1997-06-30,WN,3.5540250994796447
30,1997-07-31,AA,1.4688614365766683
31,1997-07-31,DL,3.9045511310643546
32,1997-07-31,UA,4.542668386693249
33,1997-07-31,US,2.7898327374347596
34,1997-07-31,WN,2.615172962490262
35,1997-08-31,AA,0.016896417613759127
36,1997-08-31,DL,2.4748959477650043
37,1997-08-31,UA,4.719811995899499
38,1997-08-31,US,2.070006902899218
39,1997-08-31,WN,3.778873703276799
40,1997-09-30,AA,-1.384852966765269
41,1997-09-30,DL,0.3002221869544517
42,1997-09-30,UA,1.2338269981825916
43,1997-09-30,US,-0.26658403145836895
44,1997-09-30,WN,1.5730912866544973
45,1997-10-31,AA,0.2242375022559105
46,1997-10-31,DL,1.4718017946478201
47,1997-10-31,UA,2.718255977496484
48,1997-10-31,US,0.1648645907292829
49,1997-10-31,WN,3.3048227134245156
50,1997-11-30,AA,0.1443023177393611
51,1997-11-30,DL,2.387386486711655
52,1997-11-30,UA,2.9046939677691594
53,1997-11-30,US,1.6248426263790197
54,1997-11-30,WN,3.7831512185033263
55,1997-12-31,AA,2.8888840895838284
56,1997-12-31,DL,3.1074764880388814
57,1997-12-31,UA,5.158748670103937
58,1997-12-31,US,2.3729467396714785
59,1997-12-31,WN,6.120137606981037
0,1998-01-31,AA,1.3412598988859559
1,1998-01-31,DL,1.6927395151383209
2,1998-01-31,UA,5.391655397343091
3,1998-01-31,US,0.7787432286023835
4,1998-01-31,WN,3.9059696255826775
5,1998-02-28,AA,0.037012129816433786
6,1998-02-28,DL,2.3804667087124964
7,1998-02-28,UA,4.4030230502188585
8,1998-02-28,US,1.0530280134836685
9,1998-02-28,WN,5.402409068578395
10,1998-03-31,AA,1.3291055182947076
11,1998-03-31,DL,2.6132473253618627
12,1998-03-31,UA,4.025828432212261
13,1998-03-31,US,1.2137035731320378
14,1998-03-31,WN,5.321951219512195
15,1998-04-30,AA,0.13243153342942676
16,1998-04-30,DL,2.093420158738049
17,1998-04-30,UA,2.7431610044313146
18,1998-04-30,US,1.170208253806676
19,1998-04-30,WN,3.640194003233387
20,1998-05-31,AA,0.34648430650534806
21,1998-05-31,DL,1.5805526759103279
22,1998-05-31,UA,6.338964385155633
23,1998-05-31,US,1.459518970189702
24,1998-05-31,WN,3.61423767735586
25,1998-06-30,AA,2.895107340155241
26,1998-06-30,DL,3.158111786663189
27,1998-06-30,UA,7.656300386971944
28,1998-06-30,US,6.476988872103662
29,1998-06-30,WN,4.042121659016719
30,1998-07-31,AA,1.3418729631148425
31,1998-07-31,DL,1.7681448051009427
32,1998-07-31,UA,4.427730566898429
33,1998-07-31,US,2.1009189333005875
34,1998-07-31,WN,3.37814024146478
35,1998-08-31,AA,1.9393736501079915
36,1998-08-31,DL,0.8999907255696046
37,1998-08-31,UA,3.8083278011359445
38,1998-08-31,US,2.2095475581665647
39,1998-08-31,WN,3.3836770304568526
40,1998-09-30,AA,0.36714677640603566
41,1998-09-30,DL,0.013293895324952756
42,1998-09-30,UA,2.3267120126808325
43,1998-09-30,US,-0.6425680068793389
44,1998-09-30,WN,2.3344536980313593
45,1998-10-31,AA,1.18703937321559
46,1998-10-31,DL,0.11036039642005155
47,1998-10-31,UA,2.64231660823419
48,1998-10-31,US,0.28252089980210815
49,1998-10-31,WN,3.4904463686615332
50,1998-11-30,AA,0.33179989828471035
51,1998-11-30,DL,0.09070610751099621
52,1998-11-30,UA,1.8013309185865307
53,1998-11-30,US,-0.36310622587682495
54,1998-11-30,WN,3.227074381266447
55,1998-12-31,AA,2.006778300519521
56,1998-12-31,DL,2.296392156862745
57,1998-12-31,UA,4.587340510366826
58,1998-12-31,US,8.538067004492953
59,1998-12-31,WN,6.192982740458634
0,1999-01-31,AA,5.6409204262072095
1,1999-01-31,DL,3.029271437782076
2,1999-01-31,UA,5.5160940786538335
3,1999-01-31,US,9.289760641275386
4,1999-01-31,WN,5.0191986238011
5,1999-02-28,AA,1.360092807424594
6,1999-02-28,DL,1.010270872501915
7,1999-02-28,UA,1.4239125866778735
8,1999-02-28,US,3.460741228173251
9,1999-02-28,WN,3.53089637079143
10,1999-03-31,AA,2.9033283634450098
11,1999-03-31,DL,1.5905115085512214
12,1999-03-31,UA,1.1744329505551865
13,1999-03-31,US,3.8797023996646756
14,1999-03-31,WN,4.171033683946907
15,1999-04-30,AA,3.031588840749146
16,1999-04-30,DL,1.7385274191486642
17,1999-04-30,UA,2.5643905089657673
18,1999-04-30,US,3.0670514526026693
19,1999-04-30,WN,4.936007058634796
20,1999-05-31,AA,4.404037232253
21,1999-05-31,DL,1.239148382180167
22,1999-05-31,UA,1.9530591027678064
23,1999-05-31,US,1.7630411441768126
24,1999-05-31,WN,4.3503166606124735
25,1999-06-30,AA,4.976680658271704
26,1999-06-30,DL,3.523304000396242
27,1999-06-30,UA,4.059558246010613
28,1999-06-30,US,4.477494696603726
29,1999-06-30,WN,5.638978744891357
30,1999-07-31,AA,3.5537118658715756
31,1999-07-31,DL,3.179890163140042
32,1999-07-31,UA,4.058666715693485
33,1999-07-31,US,7.691088605449384
34,1999-07-31,WN,5.255821083127673
35,1999-08-31,AA,1.3392456896551723
36,1999-08-31,DL,1.6111742453726046
37,1999-08-31,UA,3.4991152379736215
38,1999-08-31,US,4.146918228351453
39,1999-08-31,WN,4.042525036840997
40,1999-09-30,AA,0.44717072579668
41,1999-09-30,DL,0.2417131521388969
42,1999-09-30,UA,1.0205075381590036
43,1999-09-30,US,1.7927790932591836
44,1999-09-30,WN,2.392301637279597
45,1999-10-31,AA,0.14775649637277857
46,1999-10-31,DL,1.7828587636501159
47,1999-10-31,UA,0.9814347411520556
48,1999-10-31,US,2.45426898649068
49,1999-10-31,WN,3.459364758121762
50,1999-11-30,AA,-0.15477862963111627
51,1999-11-30,DL,0.48175627772007057
52,1999-11-30,UA,0.9051586095064356
53,1999-11-30,US,1.1254284168119777
54,1999-11-30,WN,4.753028803092444
55,1999-12-31,AA,1.4076568592697625
56,1999-12-31,DL,1.4209575142675968
57,1999-12-31,UA,2.268959570799004
58,1999-12-31,US,0.7089922820732705
59,1999-12-31,WN,5.240836274775998
0,2000-01-31,AA,1.3061398695201512
1,2000-01-31,DL,1.6587107780825583
2,2000-01-31,UA,2.96259341628098
3,2000-01-31,US,2.587223481169742
4,2000-01-31,WN,4.344642318140658
5,2000-02-29,AA,1.6149869151720175
6,2000-02-29,DL,1.3054714173159416
7,2000-02-29,UA,3.798240074102143
8,2000-02-29,US,1.03465040407702
9,2000-02-29,WN,5.674928063844332
10,2000-03-31,AA,2.8591595400793812
11,2000-03-31,DL,1.5684873365950025
12,2000-03-31,UA,2.692511096420814
13,2000-03-31,US,-0.3768155659084681
14,2000-03-31,WN,6.0321148285832304
15,2000-04-30,AA,2.2222780636860726
16,2000-04-30,DL,1.5617648494314023
17,2000-04-30,UA,4.9616686328736925
18,2000-04-30,US,1.9164648421732462
19,2000-04-30,WN,5.141149678267382
20,2000-05-31,AA,2.2775422065174715
21,2000-05-31,DL,1.229320176843724
22,2000-05-31,UA,8.52660274129287
23,2000-05-31,US,0.8966386885762698
24,2000-05-31,WN,5.215069070203216
25,2000-06-30,AA,6.051753269780346
26,2000-06-30,DL,4.158972903484314
27,2000-06-30,UA,14.205720614810641
28,2000-06-30,US,6.528300275423277
29,2000-06-30,WN,7.807039719243981
30,2000-07-31,AA,3.9980267091887582
31,2000-07-31,DL,3.3578935154488794
32,2000-07-31,UA,20.143404357194157
33,2000-07-31,US,2.7533848578644537
34,2000-07-31,WN,5.063164542090114
35,2000-08-31,AA,3.4163394025943115
36,2000-08-31,DL,2.263752116916515
37,2000-08-31,UA,17.921881291777403
38,2000-08-31,US,4.579607827539575
39,2000-08-31,WN,5.599855701897096
40,2000-09-30,AA,0.5483623285041724
41,2000-09-30,DL,1.483259828737151
42,2000-09-30,UA,4.159051357804849
43,2000-09-30,US,0.5859922024188415
44,2000-09-30,WN,3.5691659272404612
45,2000-10-31,AA,0.594141047427777
46,2000-10-31,DL,0.6898292858860303
47,2000-10-31,UA,5.682979366638954
48,2000-10-31,US,0.10635034837927901
49,2000-10-31,WN,7.361249082801828
50,2000-11-30,AA,2.5617099200567086
51,2000-11-30,DL,4.821508960635063
52,2000-11-30,UA,7.033881619426555
53,2000-11-30,US,1.9324612346258383
54,2000-11-30,WN,5.971857742434283
55,2000-12-31,AA,7.273500869820377
56,2000-12-31,DL,9.570019618334225
57,2000-12-31,UA,10.95975045713671
58,2000-12-31,US,4.675152888767316
59,2000-12-31,WN,10.155238546739646
0,2001-01-31,AA,1.348502784839605
1,2001-01-31,DL,2.5638442324778303
2,2001-01-31,UA,3.3054608566292694
3,2001-01-31,US,0.24334866973394678
4,2001-01-31,WN,4.8524827634236365
5,2001-02-28,AA,2.606726090513715
6,2001-02-28,DL,2.8018726522455175
7,2001-02-28,UA,4.976612958052892
8,2001-02-28,US,0.07132867132867132
9,2001-02-28,WN,5.353661171821942
10,2001-03-31,AA,2.1963576797070727
11,2001-03-31,DL,3.1559148628199223
12,2001-03-31,UA,3.92148603597309
13,2001-03-31,US,1.543098002053226
14,2001-03-31,WN,4.34220827896388
15,2001-04-30,AA,0.8313389520553391
16,2001-04-30,DL,1.3456471151871878
17,2001-04-30,UA,4.363049877862914
18,2001-04-30,US,-0.4782208343342141
19,2001-04-30,WN,3.237275640116823
20,2001-05-31,AA,0.3520569011918493
21,2001-05-31,DL,0.48844795240590194
22,2001-05-31,UA,1.4047142749301729
23,2001-05-31,US,-1.0365131771738918
24,2001-05-31,WN,2.5283621984320535
25,2001-06-30,AA,2.1682893177092444
26,2001-06-30,DL,4.1911934287792505
27,2001-06-30,UA,3.9670170279560493
28,2001-06-30,US,1.3548581652962346
29,2001-06-30,WN,3.7224903881233686
30,2001-07-31,AA,1.4921413256269227
31,2001-07-31,DL,2.196606720924127
32,2001-07-31,UA,4.552608863340006
33,2001-07-31,US,0.33753074274471223
34,2001-07-31,WN,3.09864328214581
35,2001-08-31,AA,2.1137669801462904
36,2001-08-31,DL,2.0788311303029303
37,2001-08-31,UA,4.878090010178857
38,2001-08-31,US,1.3550979896074578
39,2001-08-31,WN,3.520570948782536
40,2001-09-30,AA,6.96979836979837
41,2001-09-30,DL,0.4461154000624749
42,2001-09-30,UA,1.13327464288757
43,2001-09-30,US,-1.8403314141272293
44,2001-09-30,WN,0.8625328763847931
45,2001-10-31,AA,3.8456791582929424
46,2001-10-31,DL,0.9616202510939353
47,2001-10-31,UA,2.624232233354352
48,2001-10-31,US,-0.0747730461926172
49,2001-10-31,WN,2.124981525521652
50,2001-11-30,AA,0.7063796893494698
51,2001-11-30,DL,0.9574171827590506
52,2001-11-30,UA,0.9740766746243505
53,2001-11-30,US,0.21589131115051632
54,2001-11-30,WN,2.516449896327229
55,2001-12-31,AA,1.0557153706303362
56,2001-12-31,DL,1.9423523850789775
57,2001-12-31,UA,1.7127499931789036
58,2001-12-31,US,0.9078401512366749
59,2001-12-31,WN,4.966282152116286
0,2002-01-31,AA,-0.46426824154319263
1,2002-01-31,DL,1.3164192157096575
2,2002-01-31,UA,0.41462322543261254
3,2002-01-31,US,-0.7689493214313516
4,2002-01-31,WN,2.9842013694017284
5,2002-02-28,AA,-1.5541958388702672
6,2002-02-28,DL,0.3682120348787015
7,2002-02-28,UA,-0.7342729460295634
8,2002-02-28,US,-1.1273543613927088
9,2002-02-28,WN,2.687172514932555
10,2002-03-31,AA,-0.12258775327514676
11,2002-03-31,DL,1.8407210000969085
12,2002-03-31,UA,-0.1164778578784758
13,2002-03-31,US,1.1531694833928667
14,2002-03-31,WN,5.159808999902266
15,2002-04-30,AA,-1.6860986547085202
16,2002-04-30,DL,0.10379876999742925
17,2002-04-30,UA,-1.1235234029178345
18,2002-04-30,US,0.08481948673336233
19,2002-04-30,WN,3.3339356295878035
20,2002-05-31,AA,-1.834043242367803
21,2002-05-31,DL,0.4816961500533317
22,2002-05-31,UA,-1.863357671661536
23,2002-05-31,US,-0.5290088638195004
24,2002-05-31,WN,4.294874087114388
25,2002-06-30,AA,0.36667115585333826
26,2002-06-30,DL,1.4784350274643558
27,2002-06-30,UA,0.8743484029949767
28,2002-06-30,US,-0.27194077267827765
29,2002-06-30,WN,5.7818581824335755
30,2002-07-31,AA,0.23504472530472628
31,2002-07-31,DL,1.4462548920835432
32,2002-07-31,UA,-0.33781145940980595
33,2002-07-31,US,-0.7109396758201972
34,2002-07-31,WN,5.652558337802346
35,2002-08-31,AA,-1.0210226230765385
36,2002-08-31,DL,0.21894667108314012
37,2002-08-31,UA,-0.20009023234829687
38,2002-08-31,US,-1.6070070236806306
39,2002-08-31,WN,4.657045288234816
40,2002-09-30,AA,-3.4606115326515376
41,2002-09-30,DL,-0.7394785242886509
42,2002-09-30,UA,-2.792758773878276
43,2002-09-30,US,-3.834695731153497
44,2002-09-30,WN,1.4877347941172308
45,2002-10-31,AA,-2.6042481833426496
46,2002-10-31,DL,0.576211308973648
47,2002-10-31,UA,-2.507967244476588
48,2002-10-31,US,-2.8360181106970153
49,2002-10-31,WN,3.2451427492039504
50,2002-11-30,AA,-2.3247148982757047
51,2002-11-30,DL,0.5171438441939802
52,2002-11-30,UA,-2.33320292123109
53,2002-11-30,US,-2.7193090285640347
54,2002-11-30,WN,2.333265907646073
55,2002-12-31,AA,0.06757030516215769
56,2002-12-31,DL,3.0037899875808316
57,2002-12-31,UA,0.30765121839548254
58,2002-12-31,US,1.5476327067796039
59,2002-12-31,WN,5.167259786476868
0,2003-01-31,AA,-2.2031926508791084
1,2003-01-31,DL,-0.5375982979078451
2,2003-01-31,UA,-2.1045814465329253
3,2003-01-31,US,-1.6508496642455803
4,2003-01-31,WN,1.6052489589241987
5,2003-02-28,AA,-1.4311024894924023
6,2003-02-28,DL,1.392783480138798
7,2003-02-28,UA,-1.7794529153103764
8,2003-02-28,US,1.2662079698570667
9,2003-02-28,WN,3.18011123332662
10,2003-03-31,AA,-3.1169429946701586
11,2003-03-31,DL,-0.06592739826341668
12,2003-03-31,UA,-2.163751903786566
13,2003-03-31,US,-1.2814133946115163
14,2003-03-31,WN,1.8536595520275334
15,2003-04-30,AA,-2.662962218649518
16,2003-04-30,DL,-0.881841856060606
17,2003-04-30,UA,-2.5716775723633454
18,2003-04-30,US,-1.199950252291948
19,2003-04-30,WN,0.9162489319282255
20,2003-05-31,AA,-2.4023630378556313
21,2003-05-31,DL,0.11762021424797041
22,2003-05-31,UA,-2.2099404463739076
23,2003-05-31,US,-1.3241140585372542
24,2003-05-31,WN,1.298920163837211
25,2003-06-30,AA,-0.2969424424323944
26,2003-06-30,DL,0.5217963854327491
27,2003-06-30,UA,-1.4542339566510838
28,2003-06-30,US,0.1177283304246655
29,2003-06-30,WN,2.3448916760069802
30,2003-07-31,AA,1.1571655388802782
31,2003-07-31,DL,1.3284529259779703
32,2003-07-31,UA,0.04533006442189823
33,2003-07-31,US,1.4465155988758849
34,2003-07-31,WN,2.6581789057969014
35,2003-08-31,AA,1.3164608495046817
36,2003-08-31,DL,1.2390468536177424
37,2003-08-31,UA,-1.0116568468102398
38,2003-08-31,US,2.121431414408221
39,2003-08-31,WN,2.046627395669128
40,2003-09-30,AA,-3.2018955081236062
41,2003-09-30,DL,-1.4523078354736647
42,2003-09-30,UA,-3.1779445885082573
43,2003-09-30,US,-3.2701430652571815
44,2003-09-30,WN,1.0345309660282398
45,2003-10-31,AA,-2.8688226396308423
46,2003-10-31,DL,-0.7683501396380071
47,2003-10-31,UA,-2.2887608379557327
48,2003-10-31,US,-2.833774577288291
49,2003-10-31,WN,1.8008219659587124
50,2003-11-30,AA,0.28201999956427964
51,2003-11-30,DL,-0.3418949771689498
52,2003-11-30,UA,0.7584401267741491
53,2003-11-30,US,-2.282776066871975
54,2003-11-30,WN,2.1095794800209386
55,2003-12-31,AA,1.9351699811469927
56,2003-12-31,DL,2.7048379141819487
57,2003-12-31,UA,2.426196541091299
58,2003-12-31,US,-0.15030500780252518
59,2003-12-31,WN,2.9884585398451855
0,2004-01-31,AA,3.6357105889659453
1,2004-01-31,DL,1.111103662487989
2,2004-01-31,UA,2.2231420609798986
3,2004-01-31,US,0.07468773897527403
4,2004-01-31,WN,2.5172026770497027
5,2004-02-29,AA,1.4949372927145337
6,2004-02-29,DL,3.207198154787732
7,2004-02-29,UA,-1.101676754220845
8,2004-02-29,US,-0.6338297208794635
9,2004-02-29,WN,3.080577454694379
10,2004-03-31,AA,-0.24051910027893728
11,2004-03-31,DL,-0.18945683491623092
12,2004-03-31,UA,-0.6574511488082456
13,2004-03-31,US,-0.8232417241505164
14,2004-03-31,WN,3.122236794072712
15,2004-04-30,AA,-1.315921885632978
16,2004-04-30,DL,-0.13479240002623696
17,2004-04-30,UA,-2.257054361235793
18,2004-04-30,US,-0.5974987049507882
19,2004-04-30,WN,3.69342320547064
20,2004-05-31,AA,-0.05137452221046494
21,2004-05-31,DL,1.505240063051165
22,2004-05-31,UA,1.083372921615202
23,2004-05-31,US,-0.3917865707434053
24,2004-05-31,WN,4.081066234533145
25,2004-06-30,AA,3.709695532817569
26,2004-06-30,DL,4.71304255092247
27,2004-06-30,UA,1.6566271382096758
28,2004-06-30,US,1.6312849162011174
29,2004-06-30,WN,6.181243139407245
30,2004-07-31,AA,2.2402570820370067
31,2004-07-31,DL,3.185710687599698
32,2004-07-31,UA,1.311160702964522
33,2004-07-31,US,2.4171747967479673
34,2004-07-31,WN,5.381480839257846
35,2004-08-31,AA,2.988435651641852
36,2004-08-31,DL,1.6659436904835678
37,2004-08-31,UA,-0.0812142669186422
38,2004-08-31,US,2.4362501322611365
39,2004-08-31,WN,5.20110383340727
40,2004-09-30,AA,-1.9279846785730768
41,2004-09-30,DL,0.9283382266588374
42,2004-09-30,UA,-2.432266416923755
43,2004-09-30,US,-0.7064454601072444
44,2004-09-30,WN,2.0266644720599127
45,2004-10-31,AA,-0.4419537165404714
46,2004-10-31,DL,1.1870935363124986
47,2004-10-31,UA,-1.4345248927596517
48,2004-10-31,US,0.8186499235931167
49,2004-10-31,WN,4.0935718191048975
50,2004-11-30,AA,0.3816929860764168
51,2004-11-30,DL,1.9953414458932885
52,2004-11-30,UA,-0.6921846435100548
53,2004-11-30,US,1.8964260161493647
54,2004-11-30,WN,3.9734149648683075
55,2004-12-31,AA,4.235867327176727
56,2004-12-31,DL,3.7967755075788436
57,2004-12-31,UA,3.679739471706516
58,2004-12-31,US,5.520542920029347
59,2004-12-31,WN,6.801155531428129
0,2005-01-31,AA,4.208071346079815
1,2005-01-31,DL,1.5392849309059005
2,2005-01-31,UA,5.588771141408314
3,2005-01-31,US,4.637867457007961
4,2005-01-31,WN,5.3723057512354115
5,2005-02-28,AA,0.723230041646079
6,2005-02-28,DL,0.8680655296229802
7,2005-02-28,UA,0.5966416929547844
8,2005-02-28,US,3.731552162849873
9,2005-02-28,WN,3.9874039497307003
10,2005-03-31,AA,1.642406368586042
11,2005-03-31,DL,1.896715600394692
12,2005-03-31,UA,1.2937642428009115
13,2005-03-31,US,7.0938663163491915
14,2005-03-31,WN,4.319278423316428
15,2005-04-30,AA,-0.2579905656218313
16,2005-04-30,DL,-0.713917857602678
17,2005-04-30,UA,-1.210126018329939
18,2005-04-30,US,1.0506658211794546
19,2005-04-30,WN,2.423888420608998
